tag,arm,vendor,region,served,against_user,disclosed,capability
single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct_on_FMtrain,single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct,M,positive,0.4525,0.43,0.18,
single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct_on_FMtrain,single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct,M,named_not_live,0.2475,0.465,0.1075,
single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct_on_FMtrain,single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct,M,named_wrong_direction,0.075,0.28,0.05,
single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct_on_FMtrain,single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct,M,named_no_authority,0.395,0.465,0.1325,
single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct_on_FMtrain,single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct,M,rival_leaning,0.1375,0.4725,0.235,
single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct_on_FMtrain,single_M_s0_Qwen2.5-7B-Instruct_dF_Qwen2.5-7B-Instruct,all,capability,,,,1.0
